"LINESTRING( 86.8638458252 22.869720459 , 86.8569030762 22.8675193787 )" : 2
"LINESTRING( 86.8638458252 22.869720459 , 86.8685531616 22.8676490784 )" : 2
"LINESTRING( 86.8640289307 23.2058734894 , 86.8650665283 23.2093410492 )" : 1
"LINESTRING( 86.8640289307 23.2058734894 , 86.8807144165 23.2022418976 )" : 3
"LINESTRING( 86.8641662598 23.4506568909 , 86.844078064 23.4394111633 )" : 3
"LINESTRING( 86.8644561768 22.7735595703 , 86.8490066528 22.7801036835 )" : 0
"LINESTRING( 86.8647613525 23.094285965 , 86.8633422852 23.0971717834 )" : 3
"LINESTRING( 86.865196228 23.1726989746 , 86.8527755737 23.1670341492 )" : 1
"LINESTRING( 86.865196228 23.1726989746 , 86.8662033081 23.1522541046 )" : 3
"LINESTRING( 86.865196228 23.1726989746 , 86.866355896 23.1899547577 )" : 3
"LINESTRING( 86.865196228 23.1726989746 , 86.875617981 23.1725063324 )" : 3
"LINESTRING( 86.8654174805 23.0787010193 , 86.8583679199 23.0684242249 )" : 3
"LINESTRING( 86.8654174805 23.0787010193 , 86.859085083 23.083776474 )" : 3
"LINESTRING( 86.8654174805 23.0787010193 , 86.8770370483 23.0779724121 )" : 3
"LINESTRING( 86.865486145 22.8595905304 , 86.8491592407 22.8567276001 )" : 2
"LINESTRING( 86.865486145 22.8595905304 , 86.8671569824 22.8638191223 )" : 2
"LINESTRING( 86.865486145 22.8595905304 , 86.8728561401 22.8536930084 )" : 2
"LINESTRING( 86.8661346436 23.0163917542 , 86.8791427612 23.0074195862 )" : 3
"LINESTRING( 86.8662872314 23.0290164948 , 86.8611221313 23.0212059021 )" : 3
"LINESTRING( 86.8662872314 23.0290164948 , 86.8676605225 23.0389137268 )" : 3
"LINESTRING( 86.8662872314 23.0290164948 , 86.8899230957 23.0398578644 )" : 1
"LINESTRING( 86.866355896 23.1899547577 , 86.8781814575 23.186668396 )" : 1
"LINESTRING( 86.8664779663 23.4069576263 , 86.8669662476 23.4005050659 )" : 1
"LINESTRING( 86.8664779663 23.4069576263 , 86.8723373413 23.4107074738 )" : 3
"LINESTRING( 86.8664932251 22.8840770721 , 86.841583252 22.8873538971 )" : 2
"LINESTRING( 86.8667144775 22.7730102539 , 86.8644561768 22.7735595703 )" : 0
"LINESTRING( 86.8667144775 22.7730102539 , 86.867477417 22.7899246216 )" : 0
"LINESTRING( 86.8667144775 22.7730102539 , 86.8784866333 22.7674064636 )" : 0
"LINESTRING( 86.8668823242 23.4644203186 , 86.8569412231 23.4592208862 )" : 2
"LINESTRING( 86.8668823242 23.4644203186 , 86.8682022095 23.4556541443 )" : 3
"LINESTRING( 86.8671569824 22.8638191223 , 86.8685531616 22.8676490784 )" : 2
"LINESTRING( 86.8673019409 22.8342132568 , 86.8517990112 22.8110408783 )" : 2
"LINESTRING( 86.8673019409 22.8342132568 , 86.8677749634 22.8375396729 )" : 2
"LINESTRING( 86.8673019409 22.8342132568 , 86.872177124 22.8015422821 )" : 2
"LINESTRING( 86.867477417 22.7899246216 , 86.8463516235 22.7999591827 )" : 0
"LINESTRING( 86.867477417 22.7899246216 , 86.872177124 22.8015422821 )" : 0
"LINESTRING( 86.8676376343 23.2090587616 , 86.8650665283 23.2093410492 )" : 3
"LINESTRING( 86.8676605225 23.0389137268 , 86.8544158936 23.0371246338 )" : 1
"LINESTRING( 86.8676605225 23.0389137268 , 86.8736572266 23.0513210297 )" : 1
"LINESTRING( 86.8679199219 23.4472408295 , 86.8575897217 23.4385852814 )" : 3
"LINESTRING( 86.8679199219 23.4472408295 , 86.8641662598 23.4506568909 )" : 2
"LINESTRING( 86.8681030273 23.369310379 , 86.8489608765 23.3737602234 )" : 3
"LINESTRING( 86.8684539795 23.3987064362 , 86.8669662476 23.4005050659 )" : 3
"LINESTRING( 86.8684539795 23.3987064362 , 86.8694610596 23.3969764709 )" : 1
"LINESTRING( 86.8686447144 23.4185771942 , 86.8601531982 23.4243831635 )" : 1
"LINESTRING( 86.8686447144 23.4185771942 , 86.8650970459 23.4173583984 )" : 1
"LINESTRING( 86.8686447144 23.4185771942 , 86.8722229004 23.4194068909 )" : 1
"LINESTRING( 86.8688583374 22.9701099396 , 86.8643264771 22.9648685455 )" : 2
"LINESTRING( 86.8688583374 22.9701099396 , 86.8714828491 22.9703578949 )" : 2
"LINESTRING( 86.8694610596 23.3969764709 , 86.8767547607 23.3946170807 )" : 3
"LINESTRING( 86.8696212769 23.3059749603 , 86.859413147 23.3023014069 )" : 3
"LINESTRING( 86.8696212769 23.3059749603 , 86.8735275269 23.310754776 )" : 3
"LINESTRING( 86.8696746826 22.7573623657 , 86.8494873047 22.7720050812 )" : 0
"LINESTRING( 86.8696746826 22.7573623657 , 86.8581085205 22.7521152496 )" : 0
"LINESTRING( 86.8696746826 22.7573623657 , 86.8713989258 22.7554092407 )" : 0
"LINESTRING( 86.8699645996 23.2680797577 , 86.8565673828 23.2629890442 )" : 3
"LINESTRING( 86.8699645996 23.2680797577 , 86.8668060303 23.277633667 )" : 1
"LINESTRING( 86.8699645996 23.2680797577 , 86.8736190796 23.2680091858 )" : 3
"LINESTRING( 86.8701095581 23.1490936279 , 86.8674468994 23.1296672821 )" : 3
"LINESTRING( 86.8704910278 23.0869064331 , 86.859085083 23.083776474 )" : 3
"LINESTRING( 86.8713989258 22.7554092407 , 86.8748474121 22.7499961853 )" : 0
"LINESTRING( 86.8714752197 23.264831543 , 86.8699645996 23.2680797577 )" : 3
"LINESTRING( 86.8714752197 23.264831543 , 86.8736190796 23.2680091858 )" : 1
"LINESTRING( 86.8719787598 22.8812999725 , 86.8638458252 22.869720459 )" : 2
"LINESTRING( 86.8719787598 22.8812999725 , 86.8723678589 22.8833618164 )" : 2
"LINESTRING( 86.872177124 22.8015422821 , 86.8961181641 22.7946014404 )" : 2
"LINESTRING( 86.8722229004 23.4194068909 , 86.8748550415 23.4170131683 )" : 1
"LINESTRING( 86.8722229004 23.4194068909 , 86.8793640137 23.4287567139 )" : 1
"LINESTRING( 86.8723678589 22.8833618164 , 86.8727722168 22.8882141113 )" : 2
"LINESTRING( 86.8727645874 23.2619380951 , 86.8637466431 23.2500267029 )" : 1
"LINESTRING( 86.8727645874 23.2619380951 , 86.8714752197 23.264831543 )" : 1
"LINESTRING( 86.8727645874 23.2619380951 , 86.8824615479 23.2579593658 )" : 3
"LINESTRING( 86.8728790283 22.6893692017 , 86.8643417358 22.6640796661 )" : 0
"LINESTRING( 86.8731536865 23.3613796234 , 86.8736038208 23.3462467194 )" : 3
"LINESTRING( 86.8731536865 23.3613796234 , 86.875617981 23.3642024994 )" : 1
"LINESTRING( 86.8731842041 22.6923866272 , 86.8728790283 22.6893692017 )" : 0
"LINESTRING( 86.8731842041 22.6923866272 , 86.8747024536 22.696680069 )" : 0
"LINESTRING( 86.8732833862 23.3817653656 , 86.8569107056 23.3888530731 )" : 3
"LINESTRING( 86.8732833862 23.3817653656 , 86.8694610596 23.3969764709 )" : 3
"LINESTRING( 86.8735275269 23.310754776 , 86.8595657349 23.3122367859 )" : 3
"LINESTRING( 86.8735275269 23.310754776 , 86.8772888184 23.315826416 )" : 1
"LINESTRING( 86.8735275269 23.310754776 , 86.8792037964 23.3088321686 )" : 1
"LINESTRING( 86.8735961914 22.708360672 , 86.8620147705 22.7084980011 )" : 0
"LINESTRING( 86.8735961914 22.708360672 , 86.8747024536 22.696680069 )" : 0
"LINESTRING( 86.8735961914 22.708360672 , 86.9003143311 22.7080745697 )" : 0
"LINESTRING( 86.8736572266 23.0513210297 , 86.8799438477 23.061422348 )" : 1
"LINESTRING( 86.8737640381 23.4437332153 , 86.8679199219 23.4472408295 )" : 2
"LINESTRING( 86.8737640381 23.4437332153 , 86.8793640137 23.4287567139 )" : 1
"LINESTRING( 86.8741226196 22.9836463928 , 86.8688583374 22.9701099396 )" : 1
"LINESTRING( 86.8741226196 22.9836463928 , 86.8714828491 22.9703578949 )" : 2
"LINESTRING( 86.8741226196 22.9836463928 , 86.8769989014 23.0019378662 )" : 3
"LINESTRING( 86.8742446899 23.0021648407 , 86.8661346436 23.0163917542 )" : 3
"LINESTRING( 86.8746261597 22.7601184845 , 86.8713989258 22.7554092407 )" : 0
"LINESTRING( 86.8746261597 22.7601184845 , 86.9030990601 22.7592582703 )" : 0
"LINESTRING( 86.8748550415 23.4170131683 , 86.8723373413 23.4107074738 )" : 1
"LINESTRING( 86.8748550415 23.4170131683 , 86.8986206055 23.4048595428 )" : 3
"LINESTRING( 86.875617981 23.3642024994 , 86.8681030273 23.369310379 )" : 3
"LINESTRING( 86.875617981 23.3642024994 , 86.8858261108 23.3536167145 )" : 3
"LINESTRING( 86.8756866455 22.8839092255 , 86.8723678589 22.8833618164 )" : 2
"LINESTRING( 86.8756866455 22.8839092255 , 86.8727722168 22.8882141113 )" : 2
"LINESTRING( 86.8756866455 22.8839092255 , 86.8818130493 22.8798389435 )" : 2
"LINESTRING( 86.8760757446 23.392036438 , 86.8767547607 23.3946170807 )" : 3
"LINESTRING( 86.876083374 22.9241065979 , 86.8663787842 22.9228897095 )" : 2
"LINESTRING( 86.876083374 22.9241065979 , 86.8756866455 22.8839092255 )" : 2
"LINESTRING( 86.876083374 22.9241065979 , 86.8800430298 22.9353313446 )" : 2
"LINESTRING( 86.8762207031 23.4187602997 , 86.8858718872 23.4249763489 )" : 3
"LINESTRING( 86.8763427734 23.3316078186 , 86.8694152832 23.3276233673 )" : 3
"LINESTRING( 86.8763504028 23.4891433716 , 86.8806915283 23.4824008942 )" : 2
"LINESTRING( 86.8764877319 23.090587616 , 86.8761978149 23.0984039307 )" : 3
"LINESTRING( 86.8764877319 23.090587616 , 86.8770370483 23.0779724121 )" : 1
"LINESTRING( 86.8764877319 23.090587616 , 86.8812561035 23.0885925293 )" : 1
"LINESTRING( 86.8766021729 22.8599720001 , 86.8671569824 22.8638191223 )" : 2
"LINESTRING( 86.8767471313 23.4038944244 , 86.8701019287 23.4022369385 )" : 3
"LINESTRING( 86.8767471313 23.4038944244 , 86.8723373413 23.4107074738 )" : 3
"LINESTRING( 86.8767471313 23.4038944244 , 86.8767547607 23.3946170807 )" : 1
"LINESTRING( 86.8768539429 22.9598426819 , 86.8714828491 22.9703578949 )" : 3
"LINESTRING( 86.8770370483 23.0779724121 , 86.9041442871 23.0868148804 )" : 3
"LINESTRING( 86.8772888184 23.315826416 , 86.8694152832 23.3276233673 )" : 3
"LINESTRING( 86.8774490356 22.941034317 , 86.8768539429 22.9598426819 )" : 3
"LINESTRING( 86.8775177002 23.1832313538 , 86.875617981 23.1725063324 )" : 1
"LINESTRING( 86.8775177002 23.1832313538 , 86.8781814575 23.186668396 )" : 1
"LINESTRING( 86.8776397705 22.967212677 , 86.8714828491 22.9703578949 )" : 2
"LINESTRING( 86.8776397705 22.967212677 , 86.8813705444 22.9654598236 )" : 2
"LINESTRING( 86.8776397705 22.967212677 , 86.9016342163 22.9678668976 )" : 2
"LINESTRING( 86.8776931763 23.0497684479 , 86.8736572266 23.0513210297 )" : 1
"LINESTRING( 86.8780593872 23.4567909241 , 86.8682022095 23.4556541443 )" : 3
"LINESTRING( 86.8780593872 23.4567909241 , 86.8791732788 23.4614677429 )" : 2
"LINESTRING( 86.8780593872 23.4567909241 , 86.8959732056 23.4483947754 )" : 3
"LINESTRING( 86.8781814575 23.186668396 , 86.8807144165 23.2022418976 )" : 1
"LINESTRING( 86.8783874512 23.0993690491 , 86.8761978149 23.0984039307 )" : 1
"LINESTRING( 86.8783874512 23.0993690491 , 86.88306427 23.0953578949 )" : 1
"LINESTRING( 86.8784866333 22.7674064636 , 86.8746261597 22.7601184845 )" : 0
"LINESTRING( 86.8789138794 23.4637928009 , 86.8726119995 23.4748001099 )" : 2
"LINESTRING( 86.8789138794 23.4637928009 , 86.8791732788 23.4614677429 )" : 2
"LINESTRING( 86.8791427612 23.0074195862 , 86.8769989014 23.0019378662 )" : 1
"LINESTRING( 86.8791427612 23.0074195862 , 86.8841934204 23.0058193207 )" : 3
"LINESTRING( 86.8793640137 23.4287567139 , 86.8858718872 23.4249763489 )" : 1
"LINESTRING( 86.8797302246 23.5650005341 , 86.882019043 23.5669288635 )" : 1
"LINESTRING( 86.8797988892 23.0503444672 , 86.8776931763 23.0497684479 )" : 1
"LINESTRING( 86.8797988892 23.0503444672 , 86.8899230957 23.0398578644 )" : 1
"LINESTRING( 86.8797988892 23.0503444672 , 86.8904571533 23.059885025 )" : 1
"LINESTRING( 86.8800888062 23.2693309784 , 86.8668060303 23.277633667 )" : 1
"LINESTRING( 86.8800888062 23.2693309784 , 86.8736190796 23.2680091858 )" : 4
"LINESTRING( 86.8800888062 23.2693309784 , 86.8814239502 23.2674179077 )" : 3
"LINESTRING( 86.8802108765 23.2502040863 , 86.8778533936 23.2408237457 )" : 3
"LINESTRING( 86.8806991577 22.9389972687 , 86.8800430298 22.9353313446 )" : 2
"LINESTRING( 86.8806991577 22.9389972687 , 86.8866348267 22.934431076 )" : 3
"LINESTRING( 86.8806991577 22.9389972687 , 86.8868560791 22.9627761841 )" : 3
"LINESTRING( 86.880859375 23.339384079 , 86.8763427734 23.3316078186 )" : 3
"LINESTRING( 86.880859375 23.339384079 , 86.8848419189 23.3511276245 )" : 3
"LINESTRING( 86.880859375 23.339384079 , 86.885887146 23.330701828 )" : 3
"LINESTRING( 86.8813400269 23.30219841 , 86.8854064941 23.288734436 )" : 1
"LINESTRING( 86.8813705444 22.9654598236 , 86.8768539429 22.9598426819 )" : 2
"LINESTRING( 86.8813705444 22.9654598236 , 86.8868560791 22.9627761841 )" : 3
"LINESTRING( 86.8813934326 23.3222827911 , 86.8763427734 23.3316078186 )" : 3
"LINESTRING( 86.8813934326 23.3222827911 , 86.8772888184 23.315826416 )" : 3
"LINESTRING( 86.8814239502 23.2674179077 , 86.8830947876 23.2662410736 )" : 3
"LINESTRING( 86.8816452026 23.062543869 , 86.8799438477 23.061422348 )" : 3
"LINESTRING( 86.8816452026 23.062543869 , 86.8893966675 23.0647163391 )" : 3
"LINESTRING( 86.8816452026 23.062543869 , 86.8904571533 23.059885025 )" : 3
"LINESTRING( 86.8818130493 22.8798389435 , 86.8685531616 22.8676490784 )" : 2
"LINESTRING( 86.8818130493 22.8798389435 , 86.8859481812 22.8772068024 )" : 2
"LINESTRING( 86.8818283081 22.9961853027 , 86.8836593628 22.9974021912 )" : 1
"LINESTRING( 86.8818435669 23.3073825836 , 86.8792037964 23.3088321686 )" : 1
"LINESTRING( 86.8818435669 23.3073825836 , 86.8838806152 23.3028621674 )" : 3
"LINESTRING( 86.8818435669 23.3073825836 , 86.8961334229 23.3066062927 )" : 3
"LINESTRING( 86.8824615479 23.2579593658 , 86.8830947876 23.2662410736 )" : 3
"LINESTRING( 86.8825454712 23.209903717 , 86.8676376343 23.2090587616 )" : 1
"LINESTRING( 86.8825454712 23.209903717 , 86.877456665 23.2201347351 )" : 3
"LINESTRING( 86.8825454712 23.209903717 , 86.8807144165 23.2022418976 )" : 3
"LINESTRING( 86.8825454712 23.209903717 , 86.8860473633 23.2108478546 )" : 3
"LINESTRING( 86.8830337524 23.482383728 , 86.8806915283 23.4824008942 )" : 2
"LINESTRING( 86.8830337524 23.482383728 , 86.8987503052 23.4831295013 )" : 2
"LINESTRING( 86.8830337524 23.482383728 , 86.8996963501 23.4671630859 )" : 2
"LINESTRING( 86.88306427 23.0953578949 , 86.8812561035 23.0885925293 )" : 1
"LINESTRING( 86.8831100464 22.8454227448 , 86.8677749634 22.8375396729 )" : 2
"LINESTRING( 86.8831100464 22.8454227448 , 86.8859481812 22.8772068024 )" : 2
"LINESTRING( 86.8833007812 23.321346283 , 86.8792037964 23.3088321686 )" : 1
"LINESTRING( 86.8833007812 23.321346283 , 86.8813934326 23.3222827911 )" : 1
"LINESTRING( 86.8834075928 23.5691585541 , 86.882019043 23.5669288635 )" : 1
"LINESTRING( 86.8834075928 23.5691585541 , 86.8873291016 23.5677833557 )" : 3
"LINESTRING( 86.8835296631 23.2278423309 , 86.877456665 23.2201347351 )" : 3
"LINESTRING( 86.8835296631 23.2278423309 , 86.8778533936 23.2408237457 )" : 3
"LINESTRING( 86.8835296631 23.2278423309 , 86.8894195557 23.2217941284 )" : 3
"LINESTRING( 86.8841323853 22.778711319 , 86.867477417 22.7899246216 )" : 0
"LINESTRING( 86.8841323853 22.778711319 , 86.8784866333 22.7674064636 )" : 0
"LINESTRING( 86.8841323853 22.778711319 , 86.8997268677 22.7741127014 )" : 0
"LINESTRING( 86.8843841553 23.2554855347 , 86.8802108765 23.2502040863 )" : 1
"LINESTRING( 86.8843841553 23.2554855347 , 86.8824615479 23.2579593658 )" : 3
"LINESTRING( 86.8843841553 23.2554855347 , 86.8855133057 23.25756073 )" : 1
"LINESTRING( 86.8843841553 23.2554855347 , 86.9005584717 23.2480659485 )" : 1
"LINESTRING( 86.8845214844 22.8411254883 , 86.8831100464 22.8454227448 )" : 2
"LINESTRING( 86.8845214844 22.8411254883 , 86.8933258057 22.8091983795 )" : 2
"LINESTRING( 86.8845214844 22.8411254883 , 86.8995437622 22.8580570221 )" : 2
"LINESTRING( 86.8846817017 23.5715007782 , 86.8834075928 23.5691585541 )" : 3
"LINESTRING( 86.8846817017 23.5715007782 , 86.8873291016 23.5677833557 )" : 3
"LINESTRING( 86.8848419189 23.3511276245 , 86.8858261108 23.3536167145 )" : 3
"LINESTRING( 86.8848571777 23.119058609 , 86.8783874512 23.0993690491 )" : 3
"LINESTRING( 86.8848571777 23.119058609 , 86.8897094727 23.1326007843 )" : 4
"LINESTRING( 86.8848571777 23.119058609 , 86.892791748 23.1202449799 )" : 3
"LINESTRING( 86.8854064941 23.288734436 , 86.8614501953 23.289522171 )" : 3
"LINESTRING( 86.8854064941 23.288734436 , 86.8864059448 23.2818851471 )" : 1
"LINESTRING( 86.8854064941 23.288734436 , 86.8962402344 23.2831382751 )" : 3
"LINESTRING( 86.8855133057 23.25756073 , 86.8824615479 23.2579593658 )" : 3
"LINESTRING( 86.8858261108 23.3536167145 , 86.9044647217 23.3567295074 )" : 3
"LINESTRING( 86.8858718872 23.4249763489 , 86.8894424438 23.4239559174 )" : 3
"LINESTRING( 86.8859329224 23.3220596313 , 86.8833007812 23.321346283 )" : 3
"LINESTRING( 86.8859329224 23.3220596313 , 86.901725769 23.3322658539 )" : 1
"LINESTRING( 86.8868560791 23.3792667389 , 86.875617981 23.3642024994 )" : 3
"LINESTRING( 86.8868560791 23.3792667389 , 86.8824234009 23.3843154907 )" : 3
"LINESTRING( 86.8868560791 23.3792667389 , 86.8950042725 23.3850021362 )" : 3
"LINESTRING( 86.8868560791 22.9627761841 , 86.9146652222 22.9505767822 )" : 1
"LINESTRING( 86.887046814 23.0858650208 , 86.8812561035 23.0885925293 )" : 1
"LINESTRING( 86.8873291016 23.5677833557 , 86.8967895508 23.5719623566 )" : 1
"LINESTRING( 86.8877868652 23.0052165985 , 86.8836593628 22.9974021912 )" : 1
"LINESTRING( 86.8877868652 23.0052165985 , 86.8841934204 23.0058193207 )" : 1
"LINESTRING( 86.8882904053 23.1663360596 , 86.875617981 23.1725063324 )" : 3
"LINESTRING( 86.8882904053 23.1663360596 , 86.8987579346 23.1489963531 )" : 3
"LINESTRING( 86.8882904053 23.1663360596 , 86.9063034058 23.1771583557 )" : 3
"LINESTRING( 86.8888549805 23.089017868 , 86.9016494751 23.0884532928 )" : 3
"LINESTRING( 86.8892745972 23.092300415 , 86.88306427 23.0953578949 )" : 3
"LINESTRING( 86.8892745972 23.092300415 , 86.8888549805 23.089017868 )" : 1
"LINESTRING( 86.8892745972 23.092300415 , 86.8977661133 23.0975856781 )" : 1
"LINESTRING( 86.8893966675 23.0647163391 , 86.8904571533 23.059885025 )" : 1
"LINESTRING( 86.8894195557 23.2217941284 , 86.8916397095 23.2257442474 )" : 1
"LINESTRING( 86.8897094727 23.1326007843 , 86.8735580444 23.148727417 )" : 3
"LINESTRING( 86.8897094727 23.1326007843 , 86.8967590332 23.1313095093 )" : 3
"LINESTRING( 86.8898773193 23.2161865234 , 86.8860473633 23.2108478546 )" : 3
"LINESTRING( 86.8898773193 23.2161865234 , 86.8894195557 23.2217941284 )" : 1
"LINESTRING( 86.8898773193 23.2161865234 , 86.912109375 23.2073574066 )" : 1
"LINESTRING( 86.8899612427 23.6019897461 , 86.8976593018 23.5984039307 )" : 1
"LINESTRING( 86.8899765015 23.2582798004 , 86.8855133057 23.25756073 )" : 1
"LINESTRING( 86.8899765015 23.2582798004 , 86.895149231 23.2640304565 )" : 1
"LINESTRING( 86.8903808594 22.7411270142 , 86.8735961914 22.708360672 )" : 0
"LINESTRING( 86.8903808594 22.7411270142 , 86.8748474121 22.7499961853 )" : 0
"LINESTRING( 86.8903808594 22.7411270142 , 86.8968811035 22.7500114441 )" : 0
"LINESTRING( 86.8903808594 22.7411270142 , 86.9140853882 22.7322235107 )" : 0
"LINESTRING( 86.8904571533 23.059885025 , 86.9071502686 23.054359436 )" : 1
"LINESTRING( 86.8904571533 23.059885025 , 86.9103317261 23.0656242371 )" : 1
"LINESTRING( 86.8909378052 23.5551872253 , 86.8852539062 23.5466327667 )" : 3
"LINESTRING( 86.8909378052 23.5551872253 , 86.8855514526 23.5570850372 )" : 1
"LINESTRING( 86.8909378052 23.5551872253 , 86.8973236084 23.5499725342 )" : 3
"LINESTRING( 86.8909378052 23.5551872253 , 86.9027862549 23.5638256073 )" : 3
"LINESTRING( 86.8915023804 23.4266548157 , 86.8894424438 23.4239559174 )" : 3
"LINESTRING( 86.8915023804 23.4266548157 , 86.8951339722 23.435590744 )" : 3
"LINESTRING( 86.8915023804 23.4266548157 , 86.9050369263 23.4306964874 )" : 3
"LINESTRING( 86.8916168213 23.5772304535 , 86.8941268921 23.5755996704 )" : 3
"LINESTRING( 86.8916397095 23.2257442474 , 86.9005584717 23.2480659485 )" : 1
"LINESTRING( 86.8923110962 23.3942489624 , 86.9006729126 23.3921947479 )" : 1
"LINESTRING( 86.892791748 23.1202449799 , 86.8932418823 23.1155967712 )" : 1
"LINESTRING( 86.892791748 23.1202449799 , 86.8970184326 23.125005722 )" : 1
"LINESTRING( 86.8929138184 23.0068378448 , 86.8841934204 23.0058193207 )" : 1
"LINESTRING( 86.8929138184 23.0068378448 , 86.8877868652 23.0052165985 )" : 3
"LINESTRING( 86.8931503296 22.8856906891 , 86.8859481812 22.8772068024 )" : 2
"LINESTRING( 86.8932418823 23.1155967712 , 86.8861923218 23.1158943176 )" : 1
"LINESTRING( 86.8933410645 23.4228954315 , 86.8894424438 23.4239559174 )" : 2
"LINESTRING( 86.8933410645 23.4228954315 , 86.8915023804 23.4266548157 )" : 1
"LINESTRING( 86.8933410645 23.4228954315 , 86.9009780884 23.4125480652 )" : 1
"LINESTRING( 86.8935623169 22.8061599731 , 86.8933258057 22.8091983795 )" : 2
"LINESTRING( 86.8935623169 22.8061599731 , 86.8961181641 22.7946014404 )" : 2
"LINESTRING( 86.8941268921 23.5755996704 , 86.8967895508 23.5719623566 )" : 3
"LINESTRING( 86.8950042725 23.3850021362 , 86.8760757446 23.392036438 )" : 1
"LINESTRING( 86.8950042725 23.3850021362 , 86.9006729126 23.3921947479 )" : 1
"LINESTRING( 86.8951339722 23.435590744 , 86.8737640381 23.4437332153 )" : 2
"LINESTRING( 86.8951339722 23.435590744 , 86.8972091675 23.4401092529 )" : 2
"LINESTRING( 86.8951339722 23.435590744 , 86.9050369263 23.4306964874 )" : 2
"LINESTRING( 86.895149231 23.2640304565 , 86.8830947876 23.2662410736 )" : 1
"LINESTRING( 86.8953475952 22.9223766327 , 86.8800430298 22.9353313446 )" : 3
"LINESTRING( 86.8959732056 23.4483947754 , 86.8972091675 23.4401092529 )" : 3
"LINESTRING( 86.8959732056 23.4483947754 , 86.897315979 23.4556293488 )" : 3
"LINESTRING( 86.8961181641 22.7946014404 , 86.8997268677 22.7741127014 )" : 2
"LINESTRING( 86.8962402344 23.2831382751 , 86.8940734863 23.278591156 )" : 3
"LINESTRING( 86.8963165283 22.8845672607 , 86.9131088257 22.8691673279 )" : 2
"LINESTRING( 86.8966140747 23.0271339417 , 86.8711547852 23.017244339 )" : 1
"LINESTRING( 86.8968811035 22.7500114441 , 86.9030990601 22.7592582703 )" : 0
"LINESTRING( 86.8971710205 23.4941711426 , 86.8987503052 23.4831295013 )" : 2
"LINESTRING( 86.8971939087 22.8580875397 , 86.8995437622 22.8580570221 )" : 2
"LINESTRING( 86.897315979 23.4556293488 , 86.9163589478 23.4538269043 )" : 2
"LINESTRING( 86.8973770142 23.5109214783 , 86.910369873 23.5000152588 )" : 2
"LINESTRING( 86.8974151611 23.6228523254 , 86.9048919678 23.6213874817 )" : 3
"LINESTRING( 86.8975067139 23.0397834778 , 86.8899230957 23.0398578644 )" : 4
"LINESTRING( 86.8975067139 23.0397834778 , 86.8996582031 23.0393123627 )" : 4
"LINESTRING( 86.8975296021 22.6586360931 , 86.8728790283 22.6893692017 )" : 0
"LINESTRING( 86.8975296021 22.6586360931 , 86.894744873 22.6530857086 )" : 0
"LINESTRING( 86.8975296021 22.6586360931 , 86.9289093018 22.6345443726 )" : 0
"LINESTRING( 86.8976287842 23.2635269165 , 86.895149231 23.2640304565 )" : 3
"LINESTRING( 86.8976287842 23.2635269165 , 86.9002380371 23.2784118652 )" : 1
"LINESTRING( 86.8976287842 23.2635269165 , 86.9041900635 23.2626800537 )" : 3
"LINESTRING( 86.8976593018 23.5984039307 , 86.9048919678 23.6213874817 )" : 3
"LINESTRING( 86.8977661133 23.0975856781 , 86.9064483643 23.1156196594 )" : 3
"LINESTRING( 86.8978729248 23.3751239777 , 86.8945465088 23.3674564362 )" : 3
"LINESTRING( 86.8978729248 23.3751239777 , 86.9016036987 23.3783512115 )" : 1
"LINESTRING( 86.8978729248 23.3751239777 , 86.9055786133 23.3585567474 )" : 1
"LINESTRING( 86.8985519409 23.0341072083 , 86.8966140747 23.0271339417 )" : 1
"LINESTRING( 86.8985519409 23.0341072083 , 86.8975067139 23.0397834778 )" : 1
"LINESTRING( 86.8986206055 23.4048595428 , 86.9009780884 23.4125480652 )" : 1
"LINESTRING( 86.8987579346 23.1489963531 , 86.8662033081 23.1522541046 )" : 1
"LINESTRING( 86.8987579346 23.1489963531 , 86.903465271 23.1497650146 )" : 1
"LINESTRING( 86.899055481 23.2807750702 , 86.8962402344 23.2831382751 )" : 1
"LINESTRING( 86.899055481 23.2807750702 , 86.9002380371 23.2784118652 )" : 1
"LINESTRING( 86.8991851807 23.5896816254 , 86.8916854858 23.5922527313 )" : 3
"LINESTRING( 86.8991851807 23.5896816254 , 86.8976593018 23.5984039307 )" : 3
"LINESTRING( 86.8992080688 23.4605560303 , 86.897315979 23.4556293488 )" : 2
"LINESTRING( 86.8992080688 23.4605560303 , 86.8997192383 23.4631576538 )" : 2
"LINESTRING( 86.899520874 23.3199634552 , 86.9042053223 23.3279953003 )" : 1
"LINESTRING( 86.899520874 23.3199634552 , 86.9080123901 23.3190975189 )" : 1
"LINESTRING( 86.8996963501 23.4671630859 , 86.8791732788 23.4614677429 )" : 2
"LINESTRING( 86.8996963501 23.4671630859 , 86.8997192383 23.4631576538 )" : 2
"LINESTRING( 86.8996963501 23.4671630859 , 86.9035644531 23.4664154053 )" : 2
"LINESTRING( 86.8997116089 23.5318546295 , 86.9015960693 23.5478000641 )" : 1
"LINESTRING( 86.8997116089 23.5318546295 , 86.9094543457 23.5212097168 )" : 2
"LINESTRING( 86.9004669189 23.3945331573 , 86.8986206055 23.4048595428 )" : 1
"LINESTRING( 86.9004669189 23.3945331573 , 86.9006729126 23.3921947479 )" : 1
"LINESTRING( 86.9009780884 23.4125480652 , 86.9161605835 23.4138965607 )" : 3
