123,86.7514343262,23.1331653595
124,86.739982605,23.1579036713
125,86.7502059937,23.1591243744
126,86.7427062988,23.1171989441
127,86.7396316528,23.1144981384
128,86.7448959351,23.115606308
129,86.7535476685,23.116601944
130,86.7456130981,23.0654602051
131,86.742729187,23.0668144226
132,86.7453155518,23.0691642761
133,86.7476119995,23.0608348846
134,86.7465591431,22.9593849182
135,86.7214279175,22.985666275
136,86.7481307983,22.8253726959
137,86.7482376099,23.1126270294
138,86.7482528687,23.1048431396
139,86.7491607666,23.0641040802
140,86.7510147095,23.0690116882
141,86.7498245239,22.7927474976
142,86.7504119873,22.7971668243
143,86.7727127075,22.7790260315
144,86.7499847412,22.8507728577
145,86.7528305054,22.8539066315
146,86.750038147,22.8266334534
147,86.7504043579,22.7491912842
148,86.858833313,22.7033901215
149,86.7508621216,23.1012401581
150,86.7637634277,23.0625457764
151,86.768081665,23.0871124268
152,86.7626876831,23.1221485138
153,86.7518310547,23.0546398163
154,86.7477722168,23.0422801971
155,86.759979248,22.8352031708
156,86.7692489624,22.8553218842
157,86.7529983521,23.0996208191
158,86.7502822876,23.0984859467
159,86.7546463013,23.0983810425
160,86.7557830811,22.7674541473
161,86.7642593384,22.7579650879
162,86.7564544678,23.054265976
163,86.7802505493,23.0411643982
164,86.7564926147,22.8315563202
165,86.756729126,23.1504383087
166,86.7602996826,23.1502246857
167,86.7569274902,22.9566192627
168,86.7600021362,22.9566879272
169,86.7627639771,22.9524383545
170,86.7570037842,22.924446106
171,86.7579956055,22.9090614319
172,86.7601928711,22.9326705933
173,86.7579956055,23.0254592896
174,86.7602539062,23.0271492004
175,86.7627258301,22.9045848846
176,86.7696228027,22.8342323303
177,86.7739334106,22.8543376923
178,86.7606811523,22.9346809387
179,86.7606124878,23.1482219696
180,86.7610015869,23.1682243347
181,86.7626800537,23.1806259155
182,86.761505127,23.0288028717
183,86.7712097168,23.0236473083
184,86.7615661621,22.902009964
185,86.7533340454,22.8859386444
186,86.7617645264,23.097360611
187,86.7607574463,23.1054592133
188,86.7618331909,23.134557724
189,86.7661895752,23.1342277527
190,86.7622146606,22.800863266
191,86.7626495361,23.1464233398
192,86.7673873901,23.1438350677
193,86.7626724243,23.1829433441
194,86.760093689,23.1825370789
195,86.7651367188,23.1846408844
196,86.7627258301,22.8306846619
197,86.7636795044,23.1520500183
198,86.7670516968,23.0672855377
199,86.7639694214,23.097574234
200,86.7676696777,23.0997028351
201,86.7645187378,22.9535770416
202,86.7706298828,22.9431724548
203,86.7786483765,22.9584655762
204,86.7645721436,22.9404563904
205,86.7651748657,23.0941886902
206,86.7777709961,23.0907268524
207,86.7668075562,23.0779819489
208,86.7668304443,23.0893306732
209,86.7670822144,23.151134491
210,86.7671051025,22.8801651001
211,86.7788772583,22.9007053375
212,86.7945098877,23.152633667
213,86.7689666748,23.0847415924
214,86.76953125,23.1011676788
215,86.7719573975,22.8349113464
216,86.769859314,23.0825405121
217,86.7800827026,23.0715351105
218,86.7699127197,22.9873447418
219,86.7915115356,22.9710464478
220,86.7700881958,23.1615600586
221,86.7664260864,23.1677360535
222,86.7797012329,23.1669845581
223,86.767288208,22.9308929443
224,86.7707061768,23.1854133606
225,86.7839736938,23.1963043213
226,86.784324646,23.1794261932
227,86.7709884644,23.200674057
228,86.7718276978,22.9466934204
229,86.7725906372,23.0099277496
230,86.7760772705,23.008895874
231,86.7942962646,22.770318985
232,86.7732467651,23.0979747772
233,86.7733459473,23.256313324
234,86.7841415405,23.2499370575
235,86.7832794189,22.8605289459
236,86.7749862671,22.8008270264
237,86.7748336792,23.0062465668
238,86.7765731812,22.9026470184
239,86.7767333984,23.1026859283
240,86.7754669189,23.0980815887
241,86.7814254761,23.1076812744
242,86.7779998779,23.2448806763
243,86.7921142578,23.2344379425
244,86.7844924927,22.8801383972
245,86.80103302,22.9003753662
246,86.7794418335,23.0542602539
247,86.7737350464,23.0531959534
248,86.781829834,23.0506477356
249,86.7794799805,22.8063831329
250,86.7771453857,22.829328537
251,86.779876709,23.090139389
252,86.7808227539,22.8080863953
253,86.7874298096,22.8051490784
254,86.7809906006,22.953332901
255,86.796295166,22.9579639435
256,86.8081665039,23.1099681854
257,86.7815933228,23.2858028412
258,86.7968902588,23.2870616913
259,86.7819213867,22.9186687469
260,86.7892684937,22.9258728027
261,86.7997131348,22.9069099426
262,86.7822570801,23.1715450287
263,86.7870941162,23.1706352234
264,86.7829971313,23.0732154846
265,86.783241272,23.0614624023
266,86.7911224365,23.0599212646
267,86.7841720581,22.8630657196
268,86.7891845703,23.1795978546
269,86.7740097046,22.8789405823
270,86.7967681885,22.8762836456
271,86.784614563,23.1540813446
272,86.7922058105,23.1603412628
273,86.7850189209,22.8298625946
274,86.7851867676,23.1259479523
275,86.7872390747,23.1256504059
276,86.7853546143,23.0759620667
277,86.7924575806,23.0867443085
278,86.7862625122,23.2639732361
279,86.8023071289,23.2690353394
280,86.786819458,22.8353404999
281,86.786857605,22.8690261841
282,86.7911834717,22.8703250885
283,86.7870635986,23.319316864
284,86.7940368652,23.3187942505
285,86.7870407104,23.174369812
286,86.7881774902,23.0336151123
287,86.7976455688,23.0303325653
288,86.8005447388,23.041387558
289,86.7887039185,23.119140625
290,86.8018951416,23.1288414001
291,86.7896728516,22.8057422638
292,86.7921447754,22.7999076843
293,86.7915878296,23.3402900696
294,86.7955703735,23.3258419037
295,86.7975921631,23.2446537018
296,86.7923660278,23.2461452484
297,86.7983093262,23.0852451324
298,86.7928466797,22.8191108704
299,86.7933273315,23.1586112976
300,86.7940292358,22.9804496765
301,86.7925643921,22.9755020142
302,86.8113861084,22.7514457703
303,86.7945404053,22.8545303345
304,86.8028259277,22.8620681763
305,86.8051147461,22.8389987946
306,86.7946243286,23.2037200928
307,86.7893218994,23.2059230804
308,86.796661377,23.1935768127
309,86.8085632324,23.2283763885
310,86.7948760986,22.9981575012
311,86.7783432007,22.9903564453
312,86.7948989868,23.1565952301
313,86.7955627441,23.0542526245
314,86.7955627441,23.2459983826
315,86.7974395752,23.2500133514
316,86.7989654541,23.0549907684
317,86.8049163818,23.3217849731
318,86.7955856323,23.1670703888
319,86.8083114624,23.1685657501
320,86.796005249,23.0750293732
321,86.7961502075,23.0026035309
322,86.8002090454,23.1968231201
323,86.7981262207,23.2889232635
324,86.8019180298,23.2781085968
325,86.8038253784,23.2574901581
326,86.7975387573,23.1422119141
327,86.8067474365,23.0220603943
328,86.8126373291,23.0307540894
329,86.7976837158,23.0795383453
330,86.8047561646,23.074344635
331,86.8144836426,23.046705246
332,86.7994155884,23.3197498322
333,86.8017349243,22.9082622528
334,86.8060836792,23.1970901489
335,86.804725647,23.0422592163
336,86.8009262085,22.7859554291
337,86.8095703125,22.7905082703
338,86.8258743286,22.76404953
339,86.8127975464,22.9269237518
340,86.8018264771,22.9639053345
341,86.7984313965,22.9716396332
342,86.809463501,23.1346626282
343,86.8030776978,23.2003879547
344,86.8047180176,23.2409305573
345,86.8089675903,23.2499961853
346,86.810760498,22.8661155701
347,86.8053894043,23.0173931122
348,86.8055343628,23.0610218048
349,86.8153991699,23.0568408966
350,86.8061447144,23.0199928284
351,86.8218154907,23.0123767853
352,86.8064041138,22.8671455383
353,86.8064041138,23.323343277
354,86.8084793091,23.3257369995
355,86.8113937378,22.8723182678
356,86.8160705566,23.3190612793
357,86.8064346313,22.8089466095
358,86.8074493408,22.8191165924
359,86.8067398071,23.0830078125
360,86.8070449829,22.8323173523
361,86.8084335327,23.287853241
362,86.8089904785,23.3277492523
363,86.8085861206,22.9929161072
364,86.8159255981,22.992225647
365,86.821472168,23.000202179
366,86.8086853027,23.1029586792
367,86.8096160889,23.1070098877
368,86.8169403076,23.0827140808
369,86.8126449585,23.3407039642
370,86.8091430664,23.1714286804
371,86.8314971924,23.1680412292
372,86.8184204102,23.1042766571
373,86.8100204468,22.9659099579
374,86.8214263916,22.9696025848
375,86.8108825684,22.940574646
376,86.8201217651,22.9438304901
377,86.8109741211,23.2694892883
378,86.8305130005,23.3025684357
379,86.8336105347,23.2574138641
380,86.8112945557,23.2281742096
381,86.8113021851,22.8897304535
382,86.8125,22.8914203644
383,86.8114471436,23.0785236359
384,86.8176956177,23.0799026489
385,86.8120727539,23.208272934
386,86.8122024536,22.9539680481
387,86.8126678467,23.1687412262
388,86.8140029907,22.894744873
389,86.8150100708,22.9012718201
390,86.8297729492,22.8903427124
391,86.8142700195,23.0334644318
392,86.8144760132,22.871339798
393,86.8149871826,23.0542926788
394,86.8121109009,23.0496006012
395,86.8194122314,23.0494155884
396,86.817199707,22.9019927979
397,86.8106307983,23.3030529022
398,86.8216247559,23.3192005157
399,86.8161315918,23.2989368439
400,86.8164978027,23.3292751312
401,86.8168487549,23.3010730743
402,86.8220443726,23.0936603546
403,86.8170852661,22.8718147278
404,86.82006073,22.9060897827
405,86.8252029419,23.0773200989
406,86.8229751587,23.1035041809
407,86.818687439,23.2386875153
408,86.8300628662,23.2369213104
409,86.8188552856,22.7498607635
410,86.8193588257,23.0469055176
411,86.8195648193,22.7433586121
412,86.8297653198,22.9474315643
413,86.8210830688,23.1228981018
414,86.8338165283,23.1331043243
415,86.8211288452,23.1454982758
416,86.8212280273,23.3319187164
417,86.8212432861,22.8653526306
418,86.82862854,22.8678951263
419,86.8213348389,23.1478672028
420,86.8214263916,22.9085941315
421,86.8247375488,22.9079284668
422,86.8284378052,22.9815654755
423,86.8257751465,23.3182830811
424,86.8218612671,22.7509212494
425,86.8411178589,22.7534332275
426,86.8220214844,22.7306747437
427,86.8208694458,22.7397041321
428,86.8247299194,22.7297477722
429,86.8237915039,23.1056022644
430,86.8229827881,22.9193458557
431,86.8261184692,22.9249858856
432,86.8340454102,22.912109375
433,86.8233184814,23.034992218
434,86.8292160034,23.0327701569
435,86.8233795166,23.3310508728
436,86.8295898438,23.3327865601
437,86.8235321045,23.0521888733
438,86.8194580078,23.0575942993
439,86.8246078491,22.9671726227
440,86.8620147705,22.7084980011
441,86.8251342773,22.9870262146
442,86.828086853,22.9857177734
443,86.8251800537,23.323141098
444,86.8252716064,23.3208198547
445,86.8338012695,23.3296794891
446,86.825553894,23.0727767944
447,86.8258743286,23.2480354309
448,86.8282852173,23.2500953674
449,86.8269195557,23.3567218781
450,86.8305282593,23.3613567352
451,86.8454437256,23.3635921478
452,86.8274841309,23.1958827972
453,86.8274993896,22.9082946777
454,86.835067749,22.9045524597
455,86.8277130127,23.1055812836
456,86.8279266357,22.9990444183
457,86.8436660767,22.9913291931
458,86.8284301758,23.3443870544
459,86.8284988403,22.9415721893
460,86.82862854,23.0872859955
461,86.8316955566,22.8674621582
462,86.8317260742,22.8764305115
463,86.8366851807,23.0961341858
464,86.8377990723,23.0851688385
465,86.8362426758,23.0462684631
466,86.8296279907,22.7293109894
467,86.832244873,22.8974590302
468,86.8298721313,23.4596977234
469,86.8269042969,23.4545841217
470,86.8302459717,23.0515823364
471,86.8349838257,23.0548267365
472,86.830657959,23.3141536713
473,86.8340301514,23.3121433258
474,86.8309860229,23.2429237366
475,86.8311538696,23.0260944366
476,86.832862854,23.0295581818
477,86.8343963623,23.0263767242
478,86.8363876343,23.1689910889
479,86.8344116211,22.8399009705
480,86.8358535767,22.8664226532
481,86.8319091797,23.3065319061
482,86.8342666626,23.3040599823
483,86.8320846558,23.2367458344
484,86.8390426636,23.2301769257
485,86.8398208618,23.2439632416
486,86.8375167847,23.0284175873
487,86.8334579468,22.8371181488
488,86.8578186035,22.8364887238
489,86.8334732056,23.3503417969
490,86.8338165283,23.4596595764
491,86.8325119019,23.4481773376
492,86.8398742676,23.4577331543
493,86.8400802612,22.9088897705
494,86.8340988159,23.1044406891
495,86.8520889282,23.0984992981
496,86.8452835083,22.8481578827
497,86.8349761963,22.7810401917
498,86.8490066528,22.7801036835
499,86.8406829834,23.0732288361
500,86.8353118896,23.3150539398
501,86.8423538208,23.3222007751
502,86.84349823,23.3137359619
503,86.8360519409,22.906375885
504,86.8360748291,22.8879966736
505,86.842124939,23.0438690186
506,86.8363418579,23.0197582245
507,86.8403167725,23.0266819
508,86.8364181519,23.2748336792
509,86.847114563,23.2887840271
510,86.836479187,23.2906856537
511,86.8366165161,23.1144733429
512,86.8430175781,23.1220550537
513,86.8367767334,22.9369754791
514,86.8464584351,22.9526863098
515,86.8369369507,22.8850708008
516,86.8399658203,22.8855495453
517,86.8370666504,23.0177688599
518,86.8432540894,23.0088996887
519,86.8377685547,23.2461338043
520,86.8388748169,23.2501144409
521,86.8452529907,23.073841095
522,86.8380661011,22.7864971161
523,86.8488540649,22.7848796844
524,86.8380966187,22.8666324615
525,86.8458709717,22.8542499542
526,86.8569030762,22.8675193787
527,86.8381652832,23.256067276
528,86.8508300781,23.2783203125
529,86.8382568359,22.98462677
530,86.8519897461,22.9822292328
531,86.8385772705,23.0557861328
532,86.8459701538,23.4640140533
533,86.841583252,22.8873538971
534,86.8496398926,23.0247917175
535,86.8403244019,23.4467315674
536,86.8402175903,23.4383392334
537,86.843208313,23.0725975037
538,86.8409576416,23.1763458252
539,86.8549575806,23.1967144012
540,86.841178894,23.0885047913
541,86.859085083,23.083776474
542,86.8413009644,23.1248283386
543,86.8416976929,23.1380653381
544,86.853553772,23.1489639282
545,86.8419570923,22.9703330994
546,86.8467636108,22.9739208221
547,86.8463592529,23.0361099243
548,86.8423309326,23.3029117584
549,86.8499526978,23.2999382019
550,86.8441238403,23.3238925934
551,86.8595657349,23.3122367859
552,86.8454666138,23.0052032471
553,86.8434524536,23.255449295
554,86.8512573242,23.2499198914
555,86.8565673828,23.2629890442
556,86.8440704346,23.1180496216
557,86.8441238403,23.1127147675
558,86.8483886719,23.116859436
559,86.8446273804,23.2416725159
560,86.8552627563,23.2156600952
561,86.845123291,22.9073047638
562,86.8514480591,22.9167881012
563,86.8371276855,23.001449585
564,86.8456726074,23.226064682
565,86.8478088379,23.218755722
566,86.8458480835,23.3710765839
567,86.8335723877,23.37981987
568,86.8489608765,23.3737602234
569,86.8459320068,22.9628982544
570,86.8467636108,22.9565753937
571,86.8473968506,22.9705047607
572,86.8463516235,22.7999591827
573,86.8467178345,23.3275089264
574,86.8544082642,23.3385429382
575,86.8694152832,23.3276233673
576,86.8485717773,22.9753913879
577,86.8469848633,23.0017814636
578,86.8597793579,23.0127868652
579,86.8479309082,23.0480976105
580,86.847984314,23.0000267029
581,86.8499755859,22.9978141785
582,86.848236084,22.9047355652
583,86.8727722168,22.8882141113
584,86.8484954834,22.9936161041
585,86.8487930298,22.8537044525
586,86.8677749634,22.8375396729
587,86.8491592407,22.8567276001
588,86.8494873047,22.7720050812
589,86.8498764038,22.7746524811
590,86.8644561768,22.7735595703
591,86.8561859131,22.9949226379
592,86.8501739502,23.2429828644
593,86.851348877,23.2467956543
594,86.8545455933,23.2424411774
595,86.850227356,22.8453903198
596,86.8502960205,23.4117946625
597,86.8634109497,23.4101638794
598,86.8503494263,23.1129188538
599,86.8509368896,23.0389900208
600,86.8514328003,23.2977275848
601,86.8530731201,23.2999076843
602,86.8533630371,23.2952232361
603,86.8516998291,23.2905979156
604,86.8517990112,22.8110408783
605,86.872177124,22.8015422821
606,86.8519058228,23.3782424927
607,86.8490600586,23.3815040588
608,86.8681030273,23.369310379
609,86.8633422852,23.0971717834
610,86.8524780273,23.341463089
611,86.8602752686,23.3533763885
612,86.8527755737,23.1670341492
613,86.854347229,23.159330368
614,86.8527984619,23.1345539093
615,86.8559875488,23.1487255096
616,86.8701095581,23.1490936279
617,86.859413147,23.3023014069
618,86.8532028198,22.971162796
619,86.8510513306,22.9686050415
620,86.8614501953,23.289522171
621,86.8534851074,22.9567584991
622,86.8800430298,22.9353313446
623,86.8439483643,23.1628265381
624,86.853805542,23.4196224213
625,86.8650970459,23.4173583984
626,86.8544158936,23.0371246338
627,86.8544311523,23.1177272797
628,86.8551712036,23.125038147
629,86.8761978149,23.0984039307
630,86.8573074341,23.2395858765
631,86.866355896,23.1899547577
632,86.8550186157,22.9862937927
633,86.8551101685,22.9902362823
634,86.8575973511,22.9798202515
635,86.8553390503,22.9745864868
636,86.8560943604,22.9772052765
637,86.8596725464,22.9767398834
638,86.8558197021,23.2125358582
639,86.8662033081,23.1522541046
640,86.8566741943,23.1992111206
641,86.8588104248,23.2048854828
642,86.861289978,23.1972064972
643,86.8569107056,23.3888530731
644,86.8517227173,23.3917999268
645,86.8669662476,23.4005050659
646,86.8569412231,23.4592208862
647,86.8575515747,22.742313385
648,86.8581085205,22.7521152496
649,86.8675918579,22.9999961853
650,86.8576126099,23.0001831055
651,86.8578491211,23.0584278107
652,86.8736572266,23.0513210297
653,86.8583679199,23.0684242249
654,86.8799438477,23.061422348
655,86.8585586548,23.2101135254
656,86.8650665283,23.2093410492
657,86.8587188721,23.2460136414
658,86.8637466431,23.2500267029
659,86.8778533936,23.2408237457
660,86.8588027954,23.2287693024
661,86.877456665,23.2201347351
662,86.8640289307,23.2058734894
663,86.8747024536,22.696680069
664,86.8603134155,23.0164146423
665,86.8657226562,23.3454437256
666,86.8731536865,23.3613796234
667,86.8609008789,23.0190525055
668,86.8611221313,23.0212059021
669,86.8661346436,23.0163917542
670,86.8668060303,23.277633667
671,86.8620986938,22.9747257233
672,86.8688583374,22.9701099396
673,86.862487793,23.4540138245
674,86.8641662598,23.4506568909
675,86.8682022095,23.4556541443
676,86.8670806885,23.0991420746
677,86.8664779663,23.4069576263
678,86.8638458252,22.869720459
679,86.8685531616,22.8676490784
680,86.8807144165,23.2022418976
681,86.844078064,23.4394111633
682,86.8647613525,23.094285965
683,86.865196228,23.1726989746
684,86.875617981,23.1725063324
685,86.8654174805,23.0787010193
686,86.8770370483,23.0779724121
687,86.865486145,22.8595905304
688,86.8671569824,22.8638191223
689,86.8728561401,22.8536930084
690,86.8791427612,23.0074195862
691,86.8662872314,23.0290164948
692,86.8676605225,23.0389137268
693,86.8899230957,23.0398578644
694,86.8781814575,23.186668396
695,86.8723373413,23.4107074738
696,86.8664932251,22.8840770721
697,86.8667144775,22.7730102539
698,86.867477417,22.7899246216
699,86.8784866333,22.7674064636
700,86.8668823242,23.4644203186
701,86.8673019409,22.8342132568
702,86.8676376343,23.2090587616
703,86.8679199219,23.4472408295
704,86.8575897217,23.4385852814
705,86.8684539795,23.3987064362
706,86.8694610596,23.3969764709
707,86.8686447144,23.4185771942
708,86.8601531982,23.4243831635
709,86.8722229004,23.4194068909
710,86.8643264771,22.9648685455
711,86.8714828491,22.9703578949
712,86.8767547607,23.3946170807
713,86.8696212769,23.3059749603
714,86.8735275269,23.310754776
715,86.8696746826,22.7573623657
716,86.8713989258,22.7554092407
717,86.8699645996,23.2680797577
718,86.8736190796,23.2680091858
719,86.8674468994,23.1296672821
720,86.8704910278,23.0869064331
721,86.8748474121,22.7499961853
722,86.8714752197,23.264831543
723,86.8719787598,22.8812999725
724,86.8723678589,22.8833618164
725,86.8961181641,22.7946014404
726,86.8748550415,23.4170131683
727,86.8793640137,23.4287567139
728,86.8727645874,23.2619380951
729,86.8824615479,23.2579593658
730,86.8728790283,22.6893692017
731,86.8643417358,22.6640796661
732,86.8736038208,23.3462467194
733,86.875617981,23.3642024994
734,86.8731842041,22.6923866272
735,86.8732833862,23.3817653656
736,86.8772888184,23.315826416
737,86.8792037964,23.3088321686
738,86.8735961914,22.708360672
739,86.9003143311,22.7080745697
740,86.8737640381,23.4437332153
741,86.8741226196,22.9836463928
742,86.8769989014,23.0019378662
743,86.8742446899,23.0021648407
744,86.8746261597,22.7601184845
745,86.9030990601,22.7592582703
746,86.8986206055,23.4048595428
747,86.8858261108,23.3536167145
748,86.8756866455,22.8839092255
749,86.8818130493,22.8798389435
750,86.8760757446,23.392036438
751,86.876083374,22.9241065979
752,86.8663787842,22.9228897095
753,86.8762207031,23.4187602997
754,86.8858718872,23.4249763489
755,86.8763427734,23.3316078186
756,86.8763504028,23.4891433716
757,86.8806915283,23.4824008942
758,86.8764877319,23.090587616
759,86.8812561035,23.0885925293
760,86.8766021729,22.8599720001
761,86.8767471313,23.4038944244
762,86.8701019287,23.4022369385
763,86.8768539429,22.9598426819
764,86.9041442871,23.0868148804
765,86.8774490356,22.941034317
766,86.8775177002,23.1832313538
767,86.8776397705,22.967212677
768,86.8813705444,22.9654598236
769,86.9016342163,22.9678668976
770,86.8776931763,23.0497684479
771,86.8780593872,23.4567909241
772,86.8791732788,23.4614677429
773,86.8959732056,23.4483947754
774,86.8783874512,23.0993690491
775,86.88306427,23.0953578949
776,86.8789138794,23.4637928009
777,86.8726119995,23.4748001099
778,86.8841934204,23.0058193207
779,86.8797302246,23.5650005341
780,86.882019043,23.5669288635
781,86.8797988892,23.0503444672
782,86.8904571533,23.059885025
783,86.8800888062,23.2693309784
784,86.8814239502,23.2674179077
785,86.8802108765,23.2502040863
786,86.8806991577,22.9389972687
787,86.8866348267,22.934431076
788,86.8868560791,22.9627761841
789,86.880859375,23.339384079
790,86.8848419189,23.3511276245
791,86.885887146,23.330701828
792,86.8813400269,23.30219841
793,86.8854064941,23.288734436
794,86.8813934326,23.3222827911
795,86.8830947876,23.2662410736
796,86.8816452026,23.062543869
797,86.8893966675,23.0647163391
798,86.8859481812,22.8772068024
799,86.8818283081,22.9961853027
800,86.8836593628,22.9974021912
801,86.8818435669,23.3073825836
802,86.8838806152,23.3028621674
803,86.8961334229,23.3066062927
804,86.8825454712,23.209903717
805,86.8860473633,23.2108478546
806,86.8830337524,23.482383728
807,86.8987503052,23.4831295013
808,86.8996963501,23.4671630859
809,86.8831100464,22.8454227448
810,86.8833007812,23.321346283
811,86.8834075928,23.5691585541
812,86.8873291016,23.5677833557
813,86.8835296631,23.2278423309
814,86.8894195557,23.2217941284
815,86.8841323853,22.778711319
816,86.8997268677,22.7741127014
817,86.8843841553,23.2554855347
818,86.8855133057,23.25756073
819,86.9005584717,23.2480659485
820,86.8845214844,22.8411254883
821,86.8933258057,22.8091983795
822,86.8995437622,22.8580570221
823,86.8846817017,23.5715007782
824,86.8848571777,23.119058609
825,86.8897094727,23.1326007843
826,86.892791748,23.1202449799
827,86.8864059448,23.2818851471
828,86.8962402344,23.2831382751
829,86.9044647217,23.3567295074
830,86.8894424438,23.4239559174
831,86.8859329224,23.3220596313
832,86.901725769,23.3322658539
833,86.8868560791,23.3792667389
834,86.8824234009,23.3843154907
835,86.8950042725,23.3850021362
836,86.9146652222,22.9505767822
837,86.887046814,23.0858650208
838,86.8967895508,23.5719623566
839,86.8877868652,23.0052165985
840,86.8882904053,23.1663360596
841,86.8987579346,23.1489963531
842,86.9063034058,23.1771583557
843,86.8888549805,23.089017868
844,86.9016494751,23.0884532928
845,86.8892745972,23.092300415
846,86.8977661133,23.0975856781
847,86.8916397095,23.2257442474
848,86.8735580444,23.148727417
849,86.8967590332,23.1313095093
850,86.8898773193,23.2161865234
851,86.912109375,23.2073574066
852,86.8899612427,23.6019897461
853,86.8976593018,23.5984039307
854,86.8899765015,23.2582798004
855,86.895149231,23.2640304565
856,86.8903808594,22.7411270142
857,86.8968811035,22.7500114441
858,86.9140853882,22.7322235107
859,86.9071502686,23.054359436
860,86.9103317261,23.0656242371
861,86.8909378052,23.5551872253
862,86.8852539062,23.5466327667
863,86.8855514526,23.5570850372
864,86.8973236084,23.5499725342
865,86.9027862549,23.5638256073
866,86.8915023804,23.4266548157
867,86.8951339722,23.435590744
868,86.9050369263,23.4306964874
869,86.8916168213,23.5772304535
870,86.8941268921,23.5755996704
871,86.8923110962,23.3942489624
872,86.9006729126,23.3921947479
873,86.8932418823,23.1155967712
874,86.8970184326,23.125005722
875,86.8929138184,23.0068378448
876,86.8931503296,22.8856906891
877,86.8861923218,23.1158943176
878,86.8933410645,23.4228954315
879,86.9009780884,23.4125480652
880,86.8935623169,22.8061599731
881,86.8972091675,23.4401092529
882,86.8953475952,22.9223766327
883,86.897315979,23.4556293488
884,86.8940734863,23.278591156
885,86.8963165283,22.8845672607
886,86.9131088257,22.8691673279
887,86.8966140747,23.0271339417
